order_id,order_date,customer_id,customer_name,segment,category,product,region,sales_channel,quantity,unit_price,discount,sales,cost,profit
ORD-10947,2024-09-19,CUST-0009,Customer 0009,Home Office,Office Supplies,Printer,East,Marketplace,2,300.64,0.2,481.02,328.87,152.15
ORD-10948,2025-03-28,CUST-0113,Customer 0113,Corporate,Home & Kitchen,Cookware Set,South,Retail Store,6,127.56,0.05,727.09,560.17,166.92
ORD-10949,2025-01-12,CUST-0076,Customer 0076,Consumer,Furniture,Sofa,South,Marketplace,8,649.21,0.0,5193.68,3691.6,1502.08
ORD-10950,2025-10-25,CUST-0145,Customer 0145,Corporate,Fashion,Jeans,South,Online,1,49.44,0.05,46.97,28.76,18.21
ORD-10951,2025-03-12,CUST-0126,Customer 0126,Home Office,Furniture,Office Chair,South,Marketplace,8,171.17,0.2,1095.49,640.95,454.54
ORD-10952,2025-01-21,CUST-0197,Customer 0197,Home Office,Electronics,Laptop,North,Online,1,823.48,0.0,823.48,672.95,150.53
ORD-10953,2024-10-01,CUST-0074,Customer 0074,Home Office,Furniture,Office Chair,East,Marketplace,1,170.59,0.0,170.59,100.17,70.42
ORD-10954,2024-05-22,CUST-0246,Customer 0246,Consumer,Electronics,Smartphone,North,Marketplace,8,471.11,0.0,3768.88,2704.62,1064.26
ORD-10955,2024-01-22,CUST-0023,Customer 0023,Corporate,Office Supplies,Notebook,South,Online,2,11.27,0.15,19.16,13.97,5.19
ORD-10956,2024-08-20,CUST-0219,Customer 0219,Home Office,Furniture,Office Chair,West,Marketplace,7,143.4,0.0,1003.8,652.87,350.93
ORD-10957,2024-06-22,CUST-0057,Customer 0057,Consumer,Electronics,Smartwatch,East,Online,4,204.65,0.0,818.6,530.97,287.63
ORD-10958,2024-02-14,CUST-0310,Customer 0310,Consumer,Office Supplies,Notebook,West,Online,3,11.74,0.0,35.22,23.5,11.72
ORD-10959,2024-12-22,CUST-0054,Customer 0054,Home Office,Office Supplies,Pen Set,North,Online,5,18.87,0.1,84.92,74.43,10.49
ORD-10960,2024-11-23,CUST-0076,Customer 0076,Corporate,Furniture,Desk,North,Online,7,234.61,0.1,1478.04,1219.3,258.74
ORD-10961,2024-10-12,CUST-0075,Customer 0075,Corporate,Home & Kitchen,Vacuum Cleaner,East,Retail Store,2,241.17,0.05,458.22,281.19,177.03
ORD-10962,2025-05-07,CUST-0212,Customer 0212,Consumer,Fashion,Sneakers,West,Retail Store,6,119.97,0.0,719.82,560.66,159.16
ORD-10963,2025-07-05,CUST-0274,Customer 0274,Consumer,Home & Kitchen,Vacuum Cleaner,West,Marketplace,8,212.28,0.15,1443.5,910.18,533.32
ORD-10964,2025-12-20,CUST-0045,Customer 0045,Consumer,Home & Kitchen,Cookware Set,East,Marketplace,4,119.12,0.05,452.66,406.43,46.23
ORD-10965,2024-04-22,CUST-0031,Customer 0031,Consumer,Fashion,Jeans,East,Retail Store,6,60.75,0.05,346.27,295.5,50.77
ORD-10966,2024-09-05,CUST-0108,Customer 0108,Home Office,Furniture,Sofa,South,Retail Store,4,698.16,0.0,2792.64,1650.54,1142.1
ORD-10967,2025-01-15,CUST-0028,Customer 0028,Home Office,Electronics,Smartwatch,South,Online,2,184.41,0.2,295.06,211.53,83.53
ORD-10968,2024-05-24,CUST-0041,Customer 0041,Corporate,Furniture,Bookshelf,South,Online,4,102.45,0.0,409.8,344.59,65.21
ORD-10969,2025-06-24,CUST-0154,Customer 0154,Home Office,Fashion,Jeans,North,Retail Store,8,58.67,0.1,422.42,297.97,124.45
ORD-10970,2024-03-02,CUST-0329,Customer 0329,Consumer,Electronics,Smartphone,West,Retail Store,1,537.67,0.15,457.02,331.87,125.15
ORD-10971,2025-08-08,CUST-0257,Customer 0257,Corporate,Fashion,Jacket,North,Marketplace,5,82.64,0.2,330.56,289.57,40.99
ORD-10972,2024-08-04,CUST-0206,Customer 0206,Home Office,Fashion,Jeans,North,Marketplace,1,53.22,0.0,53.22,44.59,8.63
ORD-10973,2024-11-16,CUST-0335,Customer 0335,Home Office,Fashion,Sneakers,West,Online,7,98.94,0.1,623.32,518.08,105.24
ORD-10974,2024-04-16,CUST-0040,Customer 0040,Consumer,Office Supplies,Notebook,East,Online,6,13.0,0.15,66.3,44.25,22.05
ORD-10975,2024-03-07,CUST-0109,Customer 0109,Consumer,Home & Kitchen,Blender,South,Retail Store,1,67.97,0.05,64.57,40.07,24.5
ORD-10976,2025-07-31,CUST-0248,Customer 0248,Consumer,Electronics,Laptop,East,Retail Store,1,708.28,0.0,708.28,623.45,84.83
ORD-10977,2024-11-18,CUST-0201,Customer 0201,Corporate,Fashion,Jeans,North,Marketplace,6,58.34,0.0,350.04,204.45,145.59
ORD-10978,2025-08-24,CUST-0196,Customer 0196,Consumer,Furniture,Office Chair,South,Marketplace,8,166.6,0.15,1132.88,637.92,494.96
ORD-10979,2025-10-02,CUST-0048,Customer 0048,Home Office,Fashion,T-Shirt,South,Marketplace,4,27.31,0.0,109.24,85.1,24.14
ORD-10980,2025-04-03,CUST-0068,Customer 0068,Corporate,Home & Kitchen,Lamp,North,Marketplace,6,43.11,0.05,245.73,208.77,36.96
ORD-10981,2024-08-01,CUST-0313,Customer 0313,Consumer,Fashion,Jeans,North,Online,2,56.1,0.0,112.2,100.76,11.44
ORD-10982,2025-05-25,CUST-0049,Customer 0049,Consumer,Office Supplies,Notebook,East,Marketplace,8,10.81,0.05,82.16,53.69,28.47
ORD-10983,2024-04-01,CUST-0037,Customer 0037,Corporate,Office Supplies,Pen Set,East,Retail Store,3,19.47,0.2,46.73,29.92,16.81
ORD-10984,2025-08-05,CUST-0250,Customer 0250,Home Office,Furniture,Office Chair,South,Retail Store,1,166.16,0.05,157.85,108.97,48.88
ORD-10985,2025-01-17,CUST-0043,Customer 0043,Home Office,Office Supplies,Pen Set,North,Marketplace,7,17.73,0.15,105.49,90.41,15.08
ORD-10986,2025-12-17,CUST-0288,Customer 0288,Consumer,Electronics,Smartphone,West,Online,1,552.96,0.0,552.96,360.38,192.58
ORD-10987,2025-04-18,CUST-0343,Customer 0343,Corporate,Furniture,Sofa,North,Online,2,643.35,0.05,1222.37,947.18,275.19
ORD-10988,2025-02-10,CUST-0222,Customer 0222,Home Office,Furniture,Office Chair,West,Online,4,142.29,0.1,512.24,338.62,173.62
ORD-10989,2024-10-12,CUST-0233,Customer 0233,Home Office,Fashion,T-Shirt,South,Retail Store,1,22.42,0.15,19.06,13.62,5.44
ORD-10990,2025-09-07,CUST-0195,Customer 0195,Consumer,Home & Kitchen,Blender,North,Online,1,81.52,0.05,77.44,69.11,8.33
ORD-10991,2024-10-03,CUST-0130,Customer 0130,Consumer,Electronics,Smartwatch,East,Marketplace,3,160.65,0.0,481.95,311.28,170.67
ORD-10992,2025-06-21,CUST-0110,Customer 0110,Corporate,Fashion,Sneakers,East,Retail Store,5,120.91,0.0,604.55,352.06,252.49
ORD-10993,2024-12-23,CUST-0215,Customer 0215,Home Office,Furniture,Desk,West,Retail Store,8,222.34,0.1,1600.85,1319.66,281.19
ORD-10994,2024-01-11,CUST-0288,Customer 0288,Consumer,Home & Kitchen,Vacuum Cleaner,East,Marketplace,4,224.03,0.0,896.12,674.3,221.82
ORD-10995,2024-06-03,CUST-0235,Customer 0235,Home Office,Office Supplies,Notebook,West,Retail Store,3,13.31,0.1,35.94,21.2,14.74
ORD-10996,2025-04-06,CUST-0065,Customer 0065,Consumer,Home & Kitchen,Blender,South,Retail Store,8,85.56,0.2,547.58,319.84,227.74
ORD-10997,2025-09-07,CUST-0194,Customer 0194,Home Office,Home & Kitchen,Cookware Set,North,Retail Store,4,127.81,0.05,485.68,299.62,186.06
ORD-10998,2024-11-05,CUST-0158,Customer 0158,Corporate,Office Supplies,Notebook,West,Retail Store,2,12.0,0.2,19.2,17.27,1.93
ORD-10999,2025-06-19,CUST-0172,Customer 0172,Home Office,Office Supplies,Paper Pack,South,Marketplace,2,24.69,0.0,49.38,33.61,15.77
ORD-11000,2024-10-18,CUST-0338,Customer 0338,Consumer,Fashion,Sneakers,North,Online,7,102.85,0.2,575.96,441.84,134.12
ORD-11001,2025-09-23,CUST-0211,Customer 0211,Home Office,Electronics,Laptop,North,Marketplace,2,806.24,0.1,1451.23,1115.04,336.19
ORD-11002,2025-11-14,CUST-0149,Customer 0149,Corporate,Fashion,T-Shirt,North,Online,7,22.92,0.0,160.44,113.77,46.67
ORD-11003,2024-12-25,CUST-0238,Customer 0238,Consumer,Fashion,T-Shirt,East,Online,7,26.53,0.2,148.57,120.25,28.32
ORD-11004,2024-10-01,CUST-0338,Customer 0338,Corporate,Home & Kitchen,Lamp,South,Online,5,49.57,0.05,235.46,195.03,40.43
ORD-11005,2024-01-16,CUST-0014,Customer 0014,Home Office,Fashion,T-Shirt,East,Retail Store,3,27.56,0.05,78.55,57.47,21.08
ORD-11006,2024-09-04,CUST-0285,Customer 0285,Consumer,Furniture,Sofa,West,Online,7,672.67,0.0,4708.69,3237.98,1470.71
ORD-11007,2025-02-16,CUST-0163,Customer 0163,Consumer,Fashion,Jeans,North,Marketplace,3,50.56,0.1,136.51,109.0,27.51
ORD-11008,2025-10-04,CUST-0134,Customer 0134,Corporate,Home & Kitchen,Vacuum Cleaner,North,Marketplace,3,191.34,0.05,545.32,317.73,227.59
ORD-11009,2024-01-29,CUST-0317,Customer 0317,Consumer,Home & Kitchen,Cookware Set,West,Marketplace,2,135.06,0.15,229.6,185.93,43.67
ORD-11010,2024-09-02,CUST-0335,Customer 0335,Home Office,Office Supplies,Printer,West,Retail Store,4,254.28,0.05,966.26,815.68,150.58
ORD-11011,2024-03-25,CUST-0074,Customer 0074,Consumer,Electronics,Headphones,West,Marketplace,1,91.64,0.2,73.31,62.56,10.75
ORD-11012,2024-05-25,CUST-0145,Customer 0145,Corporate,Electronics,Laptop,South,Retail Store,5,658.37,0.0,3291.85,2379.96,911.89
ORD-11013,2024-01-23,CUST-0212,Customer 0212,Home Office,Electronics,Smartwatch,West,Retail Store,2,204.8,0.1,368.64,212.6,156.04
ORD-11014,2024-06-13,CUST-0093,Customer 0093,Home Office,Office Supplies,Paper Pack,North,Online,5,28.03,0.0,140.15,109.44,30.71
ORD-11015,2025-05-10,CUST-0315,Customer 0315,Consumer,Office Supplies,Pen Set,South,Marketplace,1,18.12,0.0,18.12,11.58,6.54
ORD-11016,2025-06-14,CUST-0263,Customer 0263,Consumer,Electronics,Laptop,North,Retail Store,3,832.55,0.0,2497.65,1474.05,1023.6
ORD-11017,2024-03-26,CUST-0065,Customer 0065,Corporate,Furniture,Desk,East,Retail Store,5,218.78,0.05,1039.2,918.27,120.93
ORD-11018,2025-06-08,CUST-0205,Customer 0205,Home Office,Fashion,Sneakers,East,Retail Store,4,99.21,0.05,377.0,298.01,78.99
ORD-11019,2024-06-18,CUST-0106,Customer 0106,Home Office,Electronics,Headphones,East,Retail Store,8,89.19,0.1,642.17,448.43,193.74
ORD-11020,2025-09-13,CUST-0197,Customer 0197,Home Office,Home & Kitchen,Blender,North,Retail Store,7,76.51,0.0,535.57,364.66,170.91
ORD-11021,2025-06-07,CUST-0130,Customer 0130,Home Office,Furniture,Office Chair,East,Retail Store,7,154.67,0.05,1028.56,881.52,147.04
ORD-11022,2024-07-03,CUST-0166,Customer 0166,Home Office,Electronics,Laptop,East,Retail Store,7,717.99,0.0,5025.93,2892.04,2133.89
ORD-11023,2024-05-05,CUST-0005,Customer 0005,Corporate,Furniture,Bookshelf,East,Online,6,102.39,0.2,491.47,326.88,164.59
ORD-11024,2025-01-29,CUST-0146,Customer 0146,Home Office,Home & Kitchen,Blender,North,Marketplace,4,68.64,0.15,233.38,174.18,59.2
ORD-11025,2024-11-21,CUST-0164,Customer 0164,Consumer,Fashion,Sneakers,East,Retail Store,4,95.14,0.0,380.56,275.1,105.46
ORD-11026,2025-04-08,CUST-0088,Customer 0088,Corporate,Electronics,Laptop,North,Marketplace,6,723.64,0.15,3690.56,2774.36,916.2
ORD-11027,2025-04-17,CUST-0146,Customer 0146,Home Office,Home & Kitchen,Blender,North,Retail Store,3,64.58,0.1,174.37,128.46,45.91
ORD-11028,2025-04-26,CUST-0049,Customer 0049,Corporate,Electronics,Laptop,West,Online,7,705.22,0.2,3949.23,2610.51,1338.72
ORD-11029,2025-05-20,CUST-0314,Customer 0314,Corporate,Home & Kitchen,Lamp,North,Retail Store,1,42.28,0.1,38.05,34.03,4.02
ORD-11030,2024-01-30,CUST-0115,Customer 0115,Home Office,Home & Kitchen,Blender,West,Online,1,66.87,0.0,66.87,60.03,6.84
ORD-11031,2024-07-14,CUST-0189,Customer 0189,Consumer,Furniture,Office Chair,North,Online,1,166.56,0.2,133.25,85.4,47.85
ORD-11032,2024-09-27,CUST-0169,Customer 0169,Home Office,Office Supplies,Notebook,West,Online,7,12.72,0.05,84.59,73.91,10.68
ORD-11033,2024-05-31,CUST-0300,Customer 0300,Home Office,Furniture,Bookshelf,South,Marketplace,7,118.08,0.2,661.25,392.01,269.24
ORD-11034,2024-10-14,CUST-0165,Customer 0165,Home Office,Fashion,Sneakers,North,Retail Store,8,96.53,0.0,772.24,631.82,140.42
ORD-11035,2025-11-06,CUST-0332,Customer 0332,Consumer,Home & Kitchen,Cookware Set,South,Online,4,122.28,0.2,391.3,348.3,43.0
ORD-11036,2025-01-29,CUST-0097,Customer 0097,Home Office,Furniture,Sofa,East,Retail Store,8,618.89,0.0,4951.12,4133.68,817.44
ORD-11037,2025-05-31,CUST-0055,Customer 0055,Corporate,Fashion,Jeans,South,Retail Store,3,61.88,0.0,185.64,127.15,58.49
ORD-11038,2024-10-11,CUST-0217,Customer 0217,Home Office,Furniture,Office Chair,North,Online,3,141.32,0.2,339.17,289.8,49.37
ORD-11039,2024-04-22,CUST-0124,Customer 0124,Home Office,Fashion,T-Shirt,West,Retail Store,1,22.65,0.1,20.38,11.41,8.97
ORD-11040,2025-07-17,CUST-0044,Customer 0044,Corporate,Office Supplies,Notebook,East,Online,6,10.96,0.1,59.18,40.77,18.41
ORD-11041,2025-01-13,CUST-0051,Customer 0051,Consumer,Fashion,Jacket,East,Online,1,86.83,0.2,69.46,60.76,8.7
ORD-11042,2025-08-31,CUST-0142,Customer 0142,Home Office,Fashion,Jeans,South,Online,8,53.9,0.15,366.52,288.97,77.55
ORD-11043,2024-02-24,CUST-0019,Customer 0019,Consumer,Furniture,Office Chair,West,Retail Store,5,130.46,0.0,652.3,381.83,270.47
ORD-11044,2024-08-13,CUST-0138,Customer 0138,Home Office,Fashion,T-Shirt,East,Marketplace,8,22.53,0.0,180.24,111.97,68.27
ORD-11045,2024-01-04,CUST-0049,Customer 0049,Home Office,Home & Kitchen,Lamp,East,Marketplace,3,50.51,0.15,128.8,98.89,29.91
ORD-11046,2024-11-18,CUST-0349,Customer 0349,Consumer,Furniture,Desk,North,Marketplace,2,199.36,0.0,398.72,344.87,53.85
ORD-11047,2024-12-08,CUST-0011,Customer 0011,Consumer,Fashion,Sneakers,East,Retail Store,3,122.58,0.05,349.35,213.02,136.33
ORD-11048,2025-05-15,CUST-0127,Customer 0127,Home Office,Home & Kitchen,Blender,East,Online,8,64.77,0.0,518.16,288.14,230.02
ORD-11049,2024-05-30,CUST-0049,Customer 0049,Corporate,Home & Kitchen,Cookware Set,East,Marketplace,2,152.76,0.05,290.24,193.73,96.51
ORD-11050,2024-09-16,CUST-0187,Customer 0187,Corporate,Office Supplies,Paper Pack,West,Online,8,27.46,0.0,219.68,143.98,75.7
ORD-11051,2024-05-31,CUST-0211,Customer 0211,Consumer,Office Supplies,Notebook,South,Marketplace,4,13.78,0.2,44.1,29.77,14.33
ORD-11052,2024-07-30,CUST-0046,Customer 0046,Home Office,Fashion,Jacket,West,Marketplace,4,93.75,0.1,337.5,299.67,37.83
ORD-11053,2025-11-26,CUST-0179,Customer 0179,Corporate,Furniture,Bookshelf,East,Online,6,123.21,0.1,665.33,586.05,79.28
ORD-11054,2025-09-19,CUST-0063,Customer 0063,Corporate,Electronics,Headphones,East,Online,7,81.6,0.1,514.08,425.34,88.74
ORD-11055,2025-12-02,CUST-0076,Customer 0076,Home Office,Electronics,Smartwatch,South,Retail Store,8,161.11,0.2,1031.1,915.96,115.14
ORD-11056,2024-03-07,CUST-0151,Customer 0151,Home Office,Fashion,Jacket,North,Online,1,77.61,0.1,69.85,45.34,24.51
ORD-11057,2024-01-06,CUST-0221,Customer 0221,Consumer,Fashion,Jacket,East,Retail Store,6,99.02,0.2,475.3,269.72,205.58
ORD-11058,2024-03-29,CUST-0139,Customer 0139,Consumer,Home & Kitchen,Cookware Set,East,Online,3,127.26,0.2,305.42,230.54,74.88
ORD-11059,2024-12-29,CUST-0128,Customer 0128,Corporate,Electronics,Smartwatch,East,Marketplace,7,174.55,0.1,1099.67,952.82,146.85
ORD-11060,2025-07-31,CUST-0224,Customer 0224,Corporate,Office Supplies,Printer,South,Retail Store,6,249.69,0.15,1273.42,1042.52,230.9
ORD-11061,2024-11-04,CUST-0157,Customer 0157,Home Office,Home & Kitchen,Cookware Set,South,Retail Store,2,142.8,0.05,271.32,208.89,62.43
ORD-11062,2024-05-21,CUST-0270,Customer 0270,Home Office,Fashion,T-Shirt,East,Retail Store,8,23.6,0.2,151.04,132.49,18.55
ORD-11063,2025-04-22,CUST-0216,Customer 0216,Corporate,Office Supplies,Paper Pack,North,Online,7,21.46,0.1,135.2,100.81,34.39
ORD-11064,2024-09-05,CUST-0298,Customer 0298,Corporate,Home & Kitchen,Lamp,North,Retail Store,6,46.63,0.0,279.78,242.0,37.78
ORD-11065,2025-11-17,CUST-0004,Customer 0004,Consumer,Furniture,Sofa,East,Marketplace,8,642.24,0.15,4367.23,2485.05,1882.18
ORD-11066,2025-08-31,CUST-0050,Customer 0050,Consumer,Electronics,Headphones,North,Marketplace,5,79.56,0.15,338.13,225.18,112.95
ORD-11067,2025-12-19,CUST-0105,Customer 0105,Consumer,Home & Kitchen,Blender,South,Retail Store,3,80.41,0.15,205.05,148.32,56.73
ORD-11068,2025-05-11,CUST-0320,Customer 0320,Consumer,Office Supplies,Notebook,North,Online,4,10.44,0.0,41.76,25.2,16.56
ORD-11069,2025-04-30,CUST-0013,Customer 0013,Corporate,Furniture,Office Chair,West,Online,8,130.0,0.1,936.0,554.71,381.29
ORD-11070,2025-09-19,CUST-0349,Customer 0349,Home Office,Furniture,Bookshelf,North,Online,8,124.22,0.2,795.01,557.56,237.45
ORD-11071,2024-06-23,CUST-0262,Customer 0262,Consumer,Furniture,Desk,West,Retail Store,4,218.71,0.1,787.36,512.81,274.55
ORD-11072,2025-01-30,CUST-0055,Customer 0055,Corporate,Office Supplies,Paper Pack,West,Online,8,27.35,0.1,196.92,118.52,78.4
ORD-11073,2024-01-12,CUST-0298,Customer 0298,Home Office,Home & Kitchen,Vacuum Cleaner,West,Online,5,219.14,0.0,1095.7,945.18,150.52
ORD-11074,2025-04-24,CUST-0235,Customer 0235,Home Office,Office Supplies,Printer,South,Retail Store,5,320.47,0.0,1602.35,1081.93,520.42
ORD-11075,2025-06-09,CUST-0033,Customer 0033,Home Office,Home & Kitchen,Vacuum Cleaner,East,Retail Store,3,188.04,0.2,451.3,351.82,99.48
ORD-11076,2025-11-05,CUST-0156,Customer 0156,Corporate,Furniture,Bookshelf,West,Marketplace,7,134.98,0.0,944.86,733.02,211.84
ORD-11077,2024-05-12,CUST-0166,Customer 0166,Consumer,Furniture,Bookshelf,North,Marketplace,6,124.23,0.15,633.57,438.0,195.57
ORD-11078,2024-04-08,CUST-0341,Customer 0341,Consumer,Furniture,Desk,South,Online,2,248.66,0.1,447.59,320.81,126.78
ORD-11079,2025-03-06,CUST-0033,Customer 0033,Home Office,Furniture,Sofa,North,Retail Store,1,601.34,0.15,511.14,287.82,223.32
ORD-11080,2024-06-27,CUST-0165,Customer 0165,Home Office,Office Supplies,Notebook,South,Online,2,11.82,0.2,18.91,11.28,7.63
ORD-11081,2025-03-24,CUST-0348,Customer 0348,Home Office,Office Supplies,Paper Pack,South,Online,5,22.76,0.0,113.8,69.05,44.75
ORD-11082,2025-10-06,CUST-0343,Customer 0343,Consumer,Home & Kitchen,Blender,East,Retail Store,2,64.5,0.0,129.0,77.3,51.7
ORD-11083,2024-12-14,CUST-0095,Customer 0095,Corporate,Home & Kitchen,Blender,East,Retail Store,8,82.48,0.0,659.84,494.64,165.2
ORD-11084,2024-03-09,CUST-0225,Customer 0225,Consumer,Home & Kitchen,Cookware Set,South,Marketplace,7,134.8,0.2,754.88,433.91,320.97
ORD-11085,2024-04-30,CUST-0256,Customer 0256,Consumer,Office Supplies,Notebook,East,Retail Store,4,12.37,0.0,49.48,32.94,16.54
ORD-11086,2024-03-10,CUST-0081,Customer 0081,Home Office,Fashion,Jacket,East,Retail Store,5,90.93,0.0,454.65,288.47,166.18
ORD-11087,2025-07-13,CUST-0057,Customer 0057,Corporate,Home & Kitchen,Blender,East,Online,8,78.45,0.05,596.22,334.66,261.56
ORD-11088,2024-05-22,CUST-0105,Customer 0105,Corporate,Office Supplies,Notebook,North,Marketplace,6,13.48,0.2,64.7,37.0,27.7
ORD-11089,2024-12-20,CUST-0037,Customer 0037,Home Office,Home & Kitchen,Blender,West,Online,7,80.38,0.15,478.26,418.61,59.65
ORD-11090,2024-04-16,CUST-0019,Customer 0019,Corporate,Office Supplies,Notebook,East,Online,8,11.01,0.15,74.87,50.36,24.51
ORD-11091,2024-01-27,CUST-0101,Customer 0101,Corporate,Electronics,Laptop,North,Retail Store,7,791.31,0.2,4431.34,2465.3,1966.04
ORD-11092,2025-03-16,CUST-0219,Customer 0219,Corporate,Fashion,Jeans,East,Online,3,53.98,0.0,161.94,139.92,22.02
ORD-11093,2024-02-29,CUST-0122,Customer 0122,Home Office,Office Supplies,Paper Pack,North,Online,4,25.66,0.0,102.64,64.61,38.03
ORD-11094,2024-03-19,CUST-0030,Customer 0030,Corporate,Furniture,Office Chair,South,Retail Store,3,135.63,0.1,366.2,207.01,159.19
ORD-11095,2025-05-05,CUST-0337,Customer 0337,Home Office,Furniture,Sofa,South,Retail Store,2,567.48,0.2,907.97,578.89,329.08
ORD-11096,2025-03-30,CUST-0155,Customer 0155,Home Office,Office Supplies,Printer,East,Retail Store,6,262.59,0.15,1339.21,1042.94,296.27
ORD-11097,2024-02-25,CUST-0178,Customer 0178,Consumer,Home & Kitchen,Blender,South,Online,7,85.14,0.2,476.78,343.36,133.42
ORD-11098,2024-11-08,CUST-0284,Customer 0284,Consumer,Home & Kitchen,Cookware Set,North,Online,4,134.64,0.0,538.56,450.09,88.47
ORD-11099,2024-04-26,CUST-0011,Customer 0011,Corporate,Fashion,Sneakers,North,Online,8,102.42,0.0,819.36,619.34,200.02
ORD-11100,2025-05-22,CUST-0010,Customer 0010,Corporate,Office Supplies,Paper Pack,South,Marketplace,7,24.58,0.1,154.85,97.33,57.52
ORD-11101,2025-11-07,CUST-0157,Customer 0157,Home Office,Fashion,T-Shirt,East,Retail Store,1,26.97,0.15,22.92,20.12,2.8
ORD-11102,2024-01-29,CUST-0175,Customer 0175,Consumer,Home & Kitchen,Cookware Set,North,Marketplace,7,151.87,0.1,956.78,837.18,119.6
ORD-11103,2025-07-01,CUST-0238,Customer 0238,Corporate,Fashion,Jacket,South,Retail Store,7,95.92,0.15,570.72,467.51,103.21
ORD-11104,2024-05-15,CUST-0008,Customer 0008,Consumer,Fashion,Jeans,East,Retail Store,5,62.44,0.2,249.76,144.85,104.91
ORD-11105,2024-02-09,CUST-0316,Customer 0316,Home Office,Home & Kitchen,Vacuum Cleaner,North,Online,5,195.43,0.05,928.29,591.95,336.34
ORD-11106,2024-09-27,CUST-0092,Customer 0092,Consumer,Office Supplies,Pen Set,East,Retail Store,8,15.39,0.1,110.81,61.29,49.52
ORD-11107,2025-02-22,CUST-0030,Customer 0030,Consumer,Home & Kitchen,Cookware Set,West,Online,2,156.68,0.05,297.69,221.19,76.5
ORD-11108,2024-09-22,CUST-0254,Customer 0254,Home Office,Office Supplies,Pen Set,North,Online,3,18.7,0.0,56.1,33.74,22.36
ORD-11109,2024-07-07,CUST-0260,Customer 0260,Consumer,Electronics,Laptop,North,Marketplace,8,708.9,0.15,4820.52,3584.99,1235.53
ORD-11110,2024-01-17,CUST-0348,Customer 0348,Corporate,Office Supplies,Pen Set,North,Online,6,19.18,0.15,97.82,74.36,23.46
ORD-11111,2024-04-25,CUST-0262,Customer 0262,Home Office,Home & Kitchen,Vacuum Cleaner,West,Online,2,191.35,0.0,382.7,286.88,95.82
ORD-11112,2024-05-26,CUST-0013,Customer 0013,Corporate,Fashion,Jacket,East,Retail Store,6,97.78,0.15,498.68,332.74,165.94
ORD-11113,2024-06-13,CUST-0189,Customer 0189,Consumer,Office Supplies,Notebook,North,Marketplace,1,13.55,0.05,12.87,11.19,1.68
ORD-11114,2025-06-07,CUST-0261,Customer 0261,Home Office,Furniture,Bookshelf,South,Retail Store,6,115.64,0.0,693.84,523.11,170.73
ORD-11115,2024-08-17,CUST-0290,Customer 0290,Home Office,Electronics,Laptop,North,Marketplace,7,802.44,0.15,4774.52,4042.39,732.13
ORD-11116,2024-11-20,CUST-0138,Customer 0138,Consumer,Fashion,Sneakers,East,Online,4,103.17,0.15,350.78,222.89,127.89
ORD-11117,2024-04-28,CUST-0124,Customer 0124,Consumer,Fashion,Jacket,East,Marketplace,8,102.36,0.2,655.1,454.29,200.81
ORD-11118,2025-01-05,CUST-0335,Customer 0335,Consumer,Home & Kitchen,Blender,South,Marketplace,8,68.93,0.15,468.72,386.79,81.93
